,Fauna/Flora,Grupo,Família,Sigla Categoria de Ameaça,Bioma,Principais_ameacas,Presença em Áreas Protegidas,Plano de Ação Nacional para Conservação (PAN),Nível de Proteção na Estratégia Nacional,Espécie exclusiva do Brasil,Estados_de_ocorrencia
3243,Fauna,Aves,Dendrocolaptidae,EN,Caatinga,Agropecuária,Sim,Não,2,Sim,CE
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Agropecuária,Sim,Sim,3,Não,PR
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Agropecuária,Sim,Sim,3,Não,RS
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Agropecuária,Sim,Sim,3,Não,SC
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Mudança na dinâmica das espécies nativas,Sim,Sim,3,Não,PR
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Mudança na dinâmica das espécies nativas,Sim,Sim,3,Não,RS
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Mudança na dinâmica das espécies nativas,Sim,Sim,3,Não,SC
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Poluição,Sim,Sim,3,Não,PR
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Poluição,Sim,Sim,3,Não,RS
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Poluição,Sim,Sim,3,Não,SC
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Queimadas,Sim,Sim,3,Não,PR
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Queimadas,Sim,Sim,3,Não,RS
3244,Fauna,Aves,Tyrannidae,VU,Mata Atlântica,Queimadas,Sim,Sim,3,Não,SC
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Agropecuária,Sim,Sim,3,Não,PR
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Agropecuária,Sim,Sim,3,Não,RS
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Agropecuária,Sim,Sim,3,Não,SC
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Mudança na dinâmica das espécies nativas,Sim,Sim,3,Não,PR
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Mudança na dinâmica das espécies nativas,Sim,Sim,3,Não,RS
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Mudança na dinâmica das espécies nativas,Sim,Sim,3,Não,SC
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Poluição,Sim,Sim,3,Não,PR
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Poluição,Sim,Sim,3,Não,RS
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Poluição,Sim,Sim,3,Não,SC
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Queimadas,Sim,Sim,3,Não,PR
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Queimadas,Sim,Sim,3,Não,RS
3244,Fauna,Aves,Tyrannidae,VU,Pampa,Queimadas,Sim,Sim,3,Não,SC
3245,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Mineração,Sim,Sim,3,Sim,MG
3246,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Turismo/Recreação,Sim,Sim,3,Sim,MG
3247,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Extração de Não Madereiras,Sim,Sim,3,Sim,MG
3248,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Mineração,Sim,Não,2,Sim,MG
3249,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Turismo/Recreação,Sim,Sim,3,Sim,MG
3250,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Vazio,Sim,Não,2,Informação não disponível,BA
3251,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,MG
3251,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,RJ
3251,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,SP
3252,Flora,Angiospermas,Xyridaceae,CR,Pampa,Agropecuária,Sim,Não,2,Informação não disponível,PR
3252,Flora,Angiospermas,Xyridaceae,CR,Pampa,Plantação de Madereiras,Sim,Não,2,Informação não disponível,PR
3253,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Distribuição Restrita,Sim,Sim,3,Sim,MG
3253,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Extração Direta,Sim,Sim,3,Sim,MG
3253,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Turismo/Recreação,Sim,Sim,3,Sim,MG
3254,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Informação não disponível,MG
3254,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Informação não disponível,SP
3255,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Plantação de Madereiras,Sim,Não,2,Sim,PR
3255,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Plantação de Madereiras,Sim,Não,2,Sim,SC
3255,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,PR
3255,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,SC
3255,Flora,Angiospermas,Xyridaceae,EN,Pampa,Plantação de Madereiras,Sim,Não,2,Sim,PR
3255,Flora,Angiospermas,Xyridaceae,EN,Pampa,Plantação de Madereiras,Sim,Não,2,Sim,SC
3255,Flora,Angiospermas,Xyridaceae,EN,Pampa,Agropecuária,Sim,Não,2,Sim,PR
3255,Flora,Angiospermas,Xyridaceae,EN,Pampa,Agropecuária,Sim,Não,2,Sim,SC
3256,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Agropecuária,Sim,Não,2,Sim,BA
3257,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,PR
3257,Flora,Angiospermas,Xyridaceae,EN,Pampa,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,PR
3258,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Turismo/Recreação,Sim,Sim,2,Sim,MG
3259,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Vazio,Sim,Sim,3,Informação não disponível,BA
3259,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Vazio,Sim,Sim,3,Informação não disponível,MG
3259,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Vazio,Sim,Sim,3,Informação não disponível,RJ
3260,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Agropecuária,Sim,Não,2,Sim,BA
3261,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Extração Direta,Sim,Sim,2,Sim,MG
3261,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Desenvolvimento e Infraestrutura,Sim,Sim,2,Sim,MG
3261,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Turismo/Recreação,Sim,Sim,2,Sim,MG
3262,Flora,Angiospermas,Xyridaceae,EN,Pampa,Plantação de Madereiras,Sim,Não,2,Sim,PR
3262,Flora,Angiospermas,Xyridaceae,EN,Pampa,Plantação de Madereiras,Sim,Não,2,Sim,SC
3263,Flora,Angiospermas,Xyridaceae,CR,Caatinga,Vazio,Sim,Não,2,Sim,BA
3263,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Vazio,Sim,Não,2,Sim,BA
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica,Agropecuária,Sim,Sim,2,Sim,PR
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica,Agropecuária,Sim,Sim,2,Sim,RS
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica,Agropecuária,Sim,Sim,2,Sim,SC
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica,Agropecuária,Sim,Sim,2,Sim,SP
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica,Plantação de Madereiras,Sim,Sim,2,Sim,PR
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica,Plantação de Madereiras,Sim,Sim,2,Sim,RS
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica,Plantação de Madereiras,Sim,Sim,2,Sim,SC
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica,Plantação de Madereiras,Sim,Sim,2,Sim,SP
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,PR
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,RS
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,SC
3264,Flora,Angiospermas,Xyridaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,SP
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa,Agropecuária,Sim,Sim,2,Sim,PR
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa,Agropecuária,Sim,Sim,2,Sim,RS
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa,Agropecuária,Sim,Sim,2,Sim,SC
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa,Agropecuária,Sim,Sim,2,Sim,SP
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa,Plantação de Madereiras,Sim,Sim,2,Sim,PR
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa,Plantação de Madereiras,Sim,Sim,2,Sim,RS
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa,Plantação de Madereiras,Sim,Sim,2,Sim,SC
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa,Plantação de Madereiras,Sim,Sim,2,Sim,SP
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,PR
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,RS
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,SC
3264,Flora,Angiospermas,Xyridaceae,CR,Pampa, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,2,Sim,SP
3265,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Mineração,Sim,Sim,2,Sim,BA
3265,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Mineração,Sim,Sim,2,Sim,MG
3265,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Agropecuária,Sim,Sim,2,Sim,BA
3265,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Agropecuária,Sim,Sim,2,Sim,MG
3265,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Plantação de Madereiras,Sim,Sim,2,Sim,BA
3265,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Plantação de Madereiras,Sim,Sim,2,Sim,MG
3266,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Plantação de Madereiras,Sim,Sim,2,Sim,MG
3266,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Plantação de Madereiras,Sim,Sim,2,Sim,PR
3266,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Plantação de Madereiras,Sim,Sim,2,Sim,SC
3266,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Agropecuária,Sim,Sim,2,Sim,MG
3266,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Agropecuária,Sim,Sim,2,Sim,PR
3266,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Agropecuária,Sim,Sim,2,Sim,SC
3266,Flora,Angiospermas,Xyridaceae,CR,Pampa,Plantação de Madereiras,Sim,Sim,2,Sim,MG
3266,Flora,Angiospermas,Xyridaceae,CR,Pampa,Plantação de Madereiras,Sim,Sim,2,Sim,PR
3266,Flora,Angiospermas,Xyridaceae,CR,Pampa,Plantação de Madereiras,Sim,Sim,2,Sim,SC
3266,Flora,Angiospermas,Xyridaceae,CR,Pampa,Agropecuária,Sim,Sim,2,Sim,MG
3266,Flora,Angiospermas,Xyridaceae,CR,Pampa,Agropecuária,Sim,Sim,2,Sim,PR
3266,Flora,Angiospermas,Xyridaceae,CR,Pampa,Agropecuária,Sim,Sim,2,Sim,SC
3267,Flora,Angiospermas,Xyridaceae,VU,Mata Atlântica,Plantação de Madereiras,Sim,Não,2,Sim,PR
3267,Flora,Angiospermas,Xyridaceae,VU,Mata Atlântica,Plantação de Madereiras,Sim,Não,2,Sim,RJ
3267,Flora,Angiospermas,Xyridaceae,VU,Mata Atlântica,Plantação de Madereiras,Sim,Não,2,Sim,SC
3267,Flora,Angiospermas,Xyridaceae,VU,Mata Atlântica,Queimadas,Sim,Não,2,Sim,PR
3267,Flora,Angiospermas,Xyridaceae,VU,Mata Atlântica,Queimadas,Sim,Não,2,Sim,RJ
3267,Flora,Angiospermas,Xyridaceae,VU,Mata Atlântica,Queimadas,Sim,Não,2,Sim,SC
3267,Flora,Angiospermas,Xyridaceae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,2,Sim,PR
3267,Flora,Angiospermas,Xyridaceae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,2,Sim,RJ
3267,Flora,Angiospermas,Xyridaceae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,2,Sim,SC
3267,Flora,Angiospermas,Xyridaceae,VU,Pampa,Plantação de Madereiras,Sim,Não,2,Sim,PR
3267,Flora,Angiospermas,Xyridaceae,VU,Pampa,Plantação de Madereiras,Sim,Não,2,Sim,RJ
3267,Flora,Angiospermas,Xyridaceae,VU,Pampa,Plantação de Madereiras,Sim,Não,2,Sim,SC
3267,Flora,Angiospermas,Xyridaceae,VU,Pampa,Queimadas,Sim,Não,2,Sim,PR
3267,Flora,Angiospermas,Xyridaceae,VU,Pampa,Queimadas,Sim,Não,2,Sim,RJ
3267,Flora,Angiospermas,Xyridaceae,VU,Pampa,Queimadas,Sim,Não,2,Sim,SC
3267,Flora,Angiospermas,Xyridaceae,VU,Pampa,Assentamento Humano: cidades,Sim,Não,2,Sim,PR
3267,Flora,Angiospermas,Xyridaceae,VU,Pampa,Assentamento Humano: cidades,Sim,Não,2,Sim,RJ
3267,Flora,Angiospermas,Xyridaceae,VU,Pampa,Assentamento Humano: cidades,Sim,Não,2,Sim,SC
3268,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Turismo/Recreação,Sim,Sim,3,Informação não disponível,MG
3269,Flora,Angiospermas,Xyridaceae,CR,Cerrado,Agropecuária,Sim,Não,2,Sim,SP
3270,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Agropecuária,Sim,Sim,3,Sim,PR
3270,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Agropecuária,Sim,Sim,3,Sim,SC
3270,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Agropecuária,Sim,Sim,3,Sim,SP
3270,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Plantação de Madereiras,Sim,Sim,3,Sim,PR
3270,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Plantação de Madereiras,Sim,Sim,3,Sim,SC
3270,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Plantação de Madereiras,Sim,Sim,3,Sim,SP
3271,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Assentamento Humano: cidades,Sim,Não,2,Sim,RJ
3271,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Assentamento Humano: cidades,Sim,Não,2,Sim,SP
3271,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,RJ
3271,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,SP
3271,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Desastres Naturais,Sim,Não,2,Sim,RJ
3271,Flora,Angiospermas,Xyridaceae,EN,Cerrado,Desastres Naturais,Sim,Não,2,Sim,SP
3271,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,2,Sim,RJ
3271,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,2,Sim,SP
3271,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Queimadas,Sim,Não,2,Sim,RJ
3271,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Queimadas,Sim,Não,2,Sim,SP
3271,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Desastres Naturais,Sim,Não,2,Sim,RJ
3271,Flora,Angiospermas,Xyridaceae,EN,Mata Atlântica,Desastres Naturais,Sim,Não,2,Sim,SP
3272,Fauna,Invertebrados Terrestres,Pyrgodesmidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,2,Sim,SP
3273,Fauna,Peixes Marinhos,Rhinobatidae,VU,Marinho,Caça/Pesca,Sim,Sim,3,Não,RJ
3273,Fauna,Peixes Marinhos,Rhinobatidae,VU,Marinho,Caça/Pesca,Sim,Sim,3,Não,SP
3274,Flora,Angiospermas,Amaryllidaceae,VU,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Não,Não,1,Informação não disponível,PR
3274,Flora,Angiospermas,Amaryllidaceae,VU,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Não,Não,1,Informação não disponível,RS
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Agropecuária,Não,Não,1,Não,PR
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Agropecuária,Não,Não,1,Não,RS
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Agropecuária,Não,Não,1,Não,SC
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Agropecuária,Não,Não,1,Não,SP
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Plantação de Madereiras,Não,Não,1,Não,PR
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Plantação de Madereiras,Não,Não,1,Não,RS
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Plantação de Madereiras,Não,Não,1,Não,SC
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Plantação de Madereiras,Não,Não,1,Não,SP
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Espécies Invasoras,Não,Não,1,Não,PR
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Espécies Invasoras,Não,Não,1,Não,RS
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Espécies Invasoras,Não,Não,1,Não,SC
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Espécies Invasoras,Não,Não,1,Não,SP
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Extração de Não Madereiras,Não,Não,1,Não,PR
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Extração de Não Madereiras,Não,Não,1,Não,RS
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Extração de Não Madereiras,Não,Não,1,Não,SC
3275,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Extração de Não Madereiras,Não,Não,1,Não,SP
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Agropecuária,Não,Não,1,Não,PR
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Agropecuária,Não,Não,1,Não,RS
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Agropecuária,Não,Não,1,Não,SC
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Agropecuária,Não,Não,1,Não,SP
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Plantação de Madereiras,Não,Não,1,Não,PR
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Plantação de Madereiras,Não,Não,1,Não,RS
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Plantação de Madereiras,Não,Não,1,Não,SC
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Plantação de Madereiras,Não,Não,1,Não,SP
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Espécies Invasoras,Não,Não,1,Não,PR
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Espécies Invasoras,Não,Não,1,Não,RS
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Espécies Invasoras,Não,Não,1,Não,SC
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Espécies Invasoras,Não,Não,1,Não,SP
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Extração de Não Madereiras,Não,Não,1,Não,PR
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Extração de Não Madereiras,Não,Não,1,Não,RS
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Extração de Não Madereiras,Não,Não,1,Não,SC
3275,Flora,Angiospermas,Amaryllidaceae,EN,Pampa,Extração de Não Madereiras,Não,Não,1,Não,SP
3276,Flora,Angiospermas,Amaryllidaceae,VU,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Não,Não,1,Sim,PR
3277,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Distribuição Restrita,Não,Não,1,Sim,PR
3277,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Não,Não,1,Sim,PR
3277,Flora,Angiospermas,Amaryllidaceae,EN,Mata Atlântica,Espécies Invasoras,Não,Não,1,Sim,PR
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,AL
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,BA
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,CE
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,ES
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,MA
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,MG
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,MS
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,PI
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,RN
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,PB
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,PR
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,PE
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,RJ
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,SE
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,SP
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado,Extração de Madeira,Sim,Sim,3,Não,
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,AL
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,BA
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,CE
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,ES
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,MA
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,MG
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,MS
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,PI
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,RN
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,PB
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,PR
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,PE
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,RJ
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,SE
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,SP
3278,Flora,Angiospermas,Bignoniaceae,VU,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Sim,3,Não,
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,AL
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,BA
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,CE
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,ES
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,MA
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,MG
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,MS
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,PI
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,RN
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,PB
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,PR
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,PE
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,RJ
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,SE
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,SP
3278,Flora,Angiospermas,Bignoniaceae,VU,Mata Atlântica,Extração de Madeira,Sim,Sim,3,Não,
